index,year,month,day,bsrn,rotd,Kp0,Kp3,Kp6,Kp9,Kp12,Kp15,Kp18,Kp21,Kpsum,Ap0,Ap3,Ap6,Ap9,Ap12,Ap15,Ap18,Ap21,Apavg,Cp,C9,isn,f107_adj,Q,f107_81ctr_adj,f107_81lst_adj,f107_obs,f107_81ctr_obs,f107_81lst_obs
1958-02-07,1958,2,7,1705,13,4.0,3.7,4.0,4.0,3.3,4.0,4.0,4.0,31.0,27,22,27,27,18,27,27,27,25,1.2,6,197,257.0,0,231.4,263.4,259.8,233.9,267.5
1958-02-08,1958,2,8,1705,14,3.7,4.7,4.0,4.0,3.7,3.7,4.0,4.0,31.7,22,39,27,27,22,22,27,27,27,1.2,6,181,250.0,0,230.8,263.4,252.2,233.3,267.5
1958-02-09,1958,2,9,1705,15,4.0,4.0,2.0,2.7,2.7,3.3,4.0,3.0,25.7,27,27,7,12,12,18,27,15,18,1.0,5,168,234.0,0,230.2,263.1,236.1,232.6,267.1
1958-02-10,1958,2,10,1705,16,4.0,3.7,1.7,2.0,2.3,5.0,4.7,4.3,27.7,27,22,6,7,9,48,39,32,24,1.1,5,167,231.0,0,230.0,262.5,233.1,232.4,266.6
1958-02-11,1958,2,11,1705,17,9.0,8.3,8.7,8.3,8.0,5.3,6.0,6.0,59.7,400,236,300,236,207,56,80,80,199,2.1,9,171,228.0,0,230.1,261.7,230.1,232.5,265.7
1958-02-12,1958,2,12,1705,18,6.0,5.7,6.3,5.3,4.0,4.7,6.0,4.3,42.3,80,67,94,56,27,39,80,32,59,1.7,7,177,226.0,0,230.3,261.0,228.0,232.6,265.0
1958-02-13,1958,2,13,1705,19,3.7,1.7,3.3,3.7,4.3,3.7,3.0,2.3,25.7,22,6,18,22,32,22,15,9,18,1.0,5,168,222.0,0,230.2,260.3,224.0,232.5,264.2
1958-02-14,1958,2,14,1705,20,4.0,5.0,4.0,3.0,3.3,4.3,2.3,2.0,28.0,27,48,27,15,18,32,9,7,23,1.1,5,174,210.0,0,230.5,259.5,211.9,232.7,263.5
1958-02-15,1958,2,15,1705,21,1.7,1.0,1.0,2.3,2.3,2.7,2.3,2.7,16.0,6,4,4,9,9,12,9,12,8,0.4,2,159,202.0,0,231.2,258.8,203.6,233.3,262.7
1958-02-16,1958,2,16,1705,22,2.3,0.7,1.3,3.3,3.0,4.0,3.3,3.0,21.0,9,3,5,18,15,27,18,15,14,0.8,4,148,187.0,0,231.7,257.9,188.5,233.8,261.8
1958-02-17,1958,2,17,1705,23,4.0,4.7,4.0,3.7,4.7,4.0,4.7,4.0,33.7,27,39,27,22,39,27,39,27,31,1.3,6,147,183.0,0,232.7,257.0,184.5,234.7,260.9
1958-02-18,1958,2,18,1705,24,4.0,5.0,4.3,4.3,4.0,3.3,5.0,3.7,33.7,27,48,32,32,27,18,48,22,32,1.3,6,139,177.0,0,233.8,256.2,178.4,235.8,260.0
1958-02-19,1958,2,19,1705,25,4.3,3.7,4.7,3.7,3.3,3.0,4.0,3.7,30.3,32,22,39,22,18,15,27,22,25,1.2,6,141,173.0,0,234.7,254.9,174.4,236.7,258.7
1958-02-20,1958,2,20,1705,26,3.7,4.0,3.0,4.0,4.0,3.0,4.7,4.7,31.0,22,27,15,27,27,15,39,39,26,1.2,6,160,172.0,0,235.4,253.4,173.4,237.4,257.1
1958-02-21,1958,2,21,1705,27,3.3,4.7,4.3,3.7,4.3,3.0,4.7,5.0,33.0,18,39,32,22,32,15,39,48,31,1.3,6,170,175.0,0,236.1,252.2,176.4,238.0,255.9
1958-02-22,1958,2,22,1706,1,4.7,4.0,3.7,4.0,3.7,3.0,3.7,4.0,30.7,39,27,22,27,22,15,22,27,25,1.2,6,170,176.0,0,236.2,250.9,177.2,238.1,254.6
1958-02-23,1958,2,23,1706,2,4.3,4.0,4.0,3.7,3.0,3.3,3.0,2.7,28.0,32,27,27,22,15,18,15,12,21,1.1,5,173,194.0,0,236.0,249.8,195.4,237.8,253.5
1958-02-24,1958,2,24,1706,3,2.3,2.7,2.0,2.7,2.7,1.7,1.7,0.7,16.3,9,12,7,12,12,6,6,3,8,0.5,2,182,206.0,0,235.7,249.0,207.4,237.4,252.6
1958-02-25,1958,2,25,1706,4,0.7,2.0,2.7,2.0,0.7,0.7,1.3,0.7,10.7,3,7,12,7,3,3,5,3,5,0.2,1,187,207.0,0,235.4,248.2,208.4,237.1,251.8
1958-02-26,1958,2,26,1706,5,2.0,2.0,2.7,2.0,1.3,1.0,1.7,1.3,14.0,7,7,12,7,5,4,6,5,7,0.3,1,174,205.0,0,235.2,247.9,206.4,236.9,251.4
1958-02-27,1958,2,27,1706,6,2.7,1.0,1.0,1.0,1.7,2.0,3.3,3.7,16.3,12,4,4,4,6,7,18,22,10,0.5,2,153,197.0,0,235.1,247.3,198.4,236.7,250.8
1958-02-28,1958,2,28,1706,7,2.0,2.3,3.3,4.0,4.3,2.7,2.3,2.0,23.0,7,9,18,27,32,12,9,7,15,0.9,4,125,196.0,4,235.0,246.9,199.7,236.5,250.4
1958-03-01,1958,3,1,1706,8,3.3,1.3,1.0,1.0,1.7,1.0,1.0,1.7,12.0,18,5,4,4,6,4,4,6,6,0.3,1,109,195.0,0,235.0,246.7,196.2,236.6,250.2
1958-03-02,1958,3,2,1706,9,0.7,2.0,3.3,2.7,1.7,0.3,0.3,1.3,12.3,3,7,18,12,6,2,2,5,7,0.3,1,90,209.0,0,234.6,246.7,210.3,236.1,250.1
1958-03-03,1958,3,3,1706,10,1.0,2.0,2.0,3.3,3.7,4.0,5.0,4.3,25.3,4,7,7,18,22,27,48,32,21,1.1,5,140,223.0,0,234.1,246.9,224.3,235.5,250.3
1958-03-04,1958,3,4,1706,11,5.0,4.7,4.0,3.7,4.0,3.3,4.0,3.3,32.0,48,39,27,22,27,18,27,18,28,1.2,6,185,232.0,0,233.5,247.0,233.4,234.9,250.4
1958-03-05,1958,3,5,1706,12,3.3,4.0,6.7,5.0,4.0,3.7,3.7,4.7,35.0,18,27,111,48,27,22,22,39,39,1.4,6,203,233.0,0,233.1,247.0,234.4,234.5,250.4
1958-03-06,1958,3,6,1706,13,5.3,5.3,4.0,4.0,4.3,4.0,4.0,4.3,35.3,56,56,27,27,32,27,27,32,36,1.4,6,215,251.0,0,232.8,247.2,252.5,234.2,250.6
1958-03-07,1958,3,7,1706,14,3.7,5.3,4.3,3.7,3.7,3.7,3.3,3.3,31.0,22,56,32,22,22,22,18,18,26,1.2,6,220,256.0,0,232.7,247.3,257.5,234.0,250.6
1958-03-08,1958,3,8,1706,15,5.0,4.3,4.3,3.3,3.3,2.0,2.7,2.7,27.7,48,32,32,18,18,7,12,12,22,1.1,5,198,251.0,0,232.5,247.0,252.3,233.8,250.2
1958-03-09,1958,3,9,1706,16,4.0,4.0,3.7,4.0,3.7,3.0,2.7,1.7,26.7,27,27,22,27,22,15,12,6,20,1.0,5,186,255.0,0,232.7,246.5,256.3,234.0,249.7
1958-03-10,1958,3,10,1706,17,3.7,4.0,2.3,2.7,3.3,3.7,3.7,2.7,26.0,22,27,9,12,18,22,22,12,18,1.0,5,181,242.0,0,233.1,245.9,243.2,234.3,249.0
1958-03-11,1958,3,11,1706,18,4.0,1.7,1.0,3.0,3.7,4.0,4.7,4.7,26.7,27,6,4,15,22,27,39,39,22,1.1,5,173,235.0,0,233.5,244.7,236.2,234.7,247.8
1958-03-12,1958,3,12,1706,19,7.0,7.0,6.7,4.7,4.3,4.3,3.7,3.0,40.7,132,132,111,39,32,32,22,15,64,1.7,7,162,232.0,0,234.1,243.2,233.2,235.3,246.3
1958-03-13,1958,3,13,1706,20,4.7,5.3,5.7,5.0,5.7,5.0,5.0,2.3,38.7,39,56,67,48,67,48,48,9,48,1.6,7,154,238.0,0,234.7,241.7,239.2,235.9,244.6
1958-03-14,1958,3,14,1706,21,2.7,1.3,0.7,1.7,5.7,4.7,2.7,2.7,22.0,12,5,3,6,67,39,12,12,20,1.0,5,158,227.0,0,235.2,239.8,228.1,236.3,242.7
1958-03-15,1958,3,15,1706,22,2.3,4.3,4.7,4.7,3.7,4.0,2.7,2.0,28.3,9,32,39,39,22,27,12,7,23,1.1,5,165,217.0,0,235.5,237.9,217.9,236.6,240.8
1958-03-16,1958,3,16,1706,23,4.7,4.3,2.3,2.3,1.3,2.0,2.7,3.3,23.0,39,32,9,9,5,7,12,18,16,0.9,4,155,214.0,0,235.7,236.1,214.9,236.9,238.8
1958-03-17,1958,3,17,1706,24,2.7,3.3,4.7,5.0,4.0,4.0,4.7,1.7,30.0,12,18,39,48,27,27,39,6,27,1.2,6,164,208.0,0,235.9,234.3,208.8,237.1,236.9
1958-03-18,1958,3,18,1706,25,3.0,4.0,4.7,2.7,4.3,5.7,5.3,3.7,33.3,15,27,39,12,32,67,56,22,34,1.3,6,162,210.0,0,235.9,232.6,210.8,237.0,235.2
1958-03-19,1958,3,19,1706,26,4.0,4.3,4.7,4.0,4.7,5.3,5.7,5.7,38.3,27,32,39,27,39,56,67,67,44,1.5,7,155,220.0,0,235.9,231.4,220.9,237.0,233.9
1958-03-20,1958,3,20,1706,27,5.0,5.0,4.3,4.0,3.7,4.0,5.0,5.0,36.0,48,48,32,27,22,27,48,48,38,1.4,6,154,232.0,0,235.9,230.8,232.9,237.0,233.3
1958-03-21,1958,3,21,1707,1,4.0,5.0,4.0,3.3,4.7,5.0,3.3,4.7,34.0,27,48,27,18,39,48,18,39,33,1.3,6,156,224.0,0,236.1,230.2,224.9,237.2,232.6
1958-03-22,1958,3,22,1707,2,6.0,4.7,2.0,1.7,2.7,1.7,2.0,4.3,25.0,80,39,7,6,12,6,7,32,24,1.1,5,163,266.0,0,236.5,230.0,266.8,237.5,232.4
1958-03-23,1958,3,23,1707,3,4.0,4.0,3.3,3.3,2.7,3.0,4.7,2.3,27.3,27,27,18,18,12,15,39,9,21,1.1,5,187,268.0,0,237.0,230.1,268.8,238.1,232.5
1958-03-24,1958,3,24,1707,4,3.3,4.0,3.3,3.3,3.7,5.0,4.7,4.0,31.3,18,27,18,18,22,48,39,27,27,1.2,6,204,274.0,0,237.7,230.3,274.8,238.6,232.6
1958-03-25,1958,3,25,1707,5,5.0,3.3,4.0,3.3,3.7,6.0,4.0,4.0,33.3,48,18,27,18,22,80,27,27,33,1.3,6,180,258.0,0,238.3,230.2,258.8,239.2,232.5
1958-03-26,1958,3,26,1707,6,3.3,3.0,2.3,4.0,5.0,5.3,3.7,3.7,30.3,18,15,9,27,48,56,22,22,27,1.2,6,194,284.0,0,238.9,230.5,284.9,239.8,232.7
1958-03-27,1958,3,27,1707,7,4.0,2.7,2.7,3.0,1.7,3.0,3.0,4.3,24.3,27,12,12,15,6,15,15,32,17,0.9,4,226,302.0,0,239.6,231.2,302.9,240.4,233.3
1958-03-28,1958,3,28,1707,8,2.7,3.3,3.0,1.7,1.7,4.3,3.0,3.0,22.7,12,18,15,6,6,32,15,15,15,0.8,4,292,295.0,0,240.1,231.7,295.9,241.0,233.8
1958-03-29,1958,3,29,1707,9,3.7,3.3,2.0,1.3,0.7,2.7,2.0,2.0,17.7,22,18,7,5,3,12,7,7,10,0.6,3,302,332.0,0,240.8,232.7,333.0,241.6,234.7
1958-03-30,1958,3,30,1707,10,1.3,1.0,4.3,4.7,5.3,5.7,4.0,3.7,30.0,5,4,32,39,56,67,27,22,32,1.3,6,338,344.0,0,241.4,233.8,345.0,242.3,235.8
1958-03-31,1958,3,31,1707,11,3.0,4.3,3.3,3.0,3.0,3.3,3.0,3.0,26.0,15,32,18,15,15,18,15,15,18,1.0,5,342,338.0,0,241.8,234.7,339.0,242.6,236.7
1958-04-01,1958,4,1,1707,12,3.7,3.7,2.7,2.7,3.3,3.3,4.0,3.7,27.0,22,22,12,12,18,18,27,22,19,1.0,5,290,331.0,0,242.3,235.4,331.7,243.1,237.4
1958-04-02,1958,4,2,1707,13,3.3,4.3,5.3,5.0,4.3,5.0,3.7,3.3,34.3,18,32,56,48,32,48,22,18,34,1.4,6,292,326.0,0,242.8,236.1,326.7,243.5,238.0
1958-04-03,1958,4,3,1707,14,4.3,4.0,3.3,2.7,2.3,2.3,3.3,3.7,26.0,32,27,18,12,9,9,18,22,18,1.0,5,245,302.0,0,243.1,236.2,302.6,243.9,238.1
1958-04-04,1958,4,4,1707,15,3.3,3.7,3.7,3.7,4.7,4.0,5.7,5.7,34.3,18,22,22,22,39,27,67,67,36,1.4,6,253,295.0,0,243.3,236.0,295.6,244.1,237.8
1958-04-05,1958,4,5,1707,16,4.7,5.3,4.0,3.7,3.3,3.3,2.7,3.3,30.3,39,56,27,22,18,18,12,18,26,1.2,6,244,290.0,0,243.4,235.7,290.6,244.1,237.4
1958-04-06,1958,4,6,1707,17,4.0,2.7,3.0,4.0,3.0,3.7,3.3,5.0,28.7,27,12,15,27,15,22,18,48,23,1.1,5,238,289.0,0,243.2,235.4,289.6,243.9,237.1
1958-04-07,1958,4,7,1707,18,3.3,4.0,3.0,3.0,3.0,3.0,3.3,3.0,25.7,18,27,15,15,15,15,18,15,17,0.9,4,246,283.0,0,243.0,235.2,283.6,243.7,236.9
1958-04-08,1958,4,8,1707,19,2.7,2.7,1.7,1.7,1.7,2.0,2.3,3.0,17.7,12,12,6,6,6,7,9,15,9,0.5,2,246,272.0,0,243.0,235.1,272.5,243.6,236.7
1958-04-09,1958,4,9,1707,20,2.3,3.3,1.0,1.0,1.0,1.7,2.7,3.0,16.0,9,18,4,4,4,6,12,15,9,0.5,2,204,250.0,0,243.0,235.0,250.5,243.6,236.5
1958-04-10,1958,4,10,1707,21,1.3,1.0,1.0,1.0,1.0,1.0,1.3,2.3,10.0,5,4,4,4,4,4,5,9,5,0.2,1,197,244.0,0,243.0,235.0,244.5,243.6,236.6
1958-04-11,1958,4,11,1707,22,2.0,2.3,0.7,2.3,1.0,1.3,1.7,3.0,14.3,7,9,3,9,4,5,6,15,7,0.4,2,159,216.0,0,243.0,234.6,216.4,243.6,236.1
1958-04-12,1958,4,12,1707,23,0.3,1.0,0.7,1.3,1.0,2.0,2.0,2.7,11.0,2,4,3,5,4,7,7,12,6,0.2,1,140,196.0,0,242.9,234.1,196.4,243.5,235.5
1958-04-13,1958,4,13,1707,24,2.0,1.3,2.0,1.0,1.0,1.3,1.7,1.7,12.0,7,5,7,4,4,5,6,6,6,0.2,1,127,179.0,0,242.7,233.5,179.4,243.2,234.9
1958-04-14,1958,4,14,1707,25,1.7,2.0,2.3,4.3,4.7,4.0,3.3,3.3,25.7,6,7,9,32,39,27,18,18,20,1.0,5,96,177.0,0,242.4,233.1,177.4,243.0,234.5
1958-04-15,1958,4,15,1707,26,4.7,5.0,4.3,3.0,2.7,2.7,3.7,3.3,29.3,39,48,32,15,12,12,22,18,25,1.2,6,99,188.0,0,242.1,232.8,188.2,242.6,234.2
1958-04-16,1958,4,16,1707,27,4.0,4.0,4.3,4.0,4.0,4.0,4.7,5.0,34.0,27,27,32,27,27,27,39,48,32,1.3,6,108,197.0,0,241.6,232.7,197.2,242.1,234.0
1958-04-17,1958,4,17,1708,1,5.7,5.0,4.3,4.0,4.3,6.0,5.7,6.0,41.0,67,48,32,27,32,80,67,80,54,1.6,7,147,207.0,0,240.9,232.5,207.2,241.4,233.8
1958-04-18,1958,4,18,1708,2,5.0,5.3,4.7,4.0,4.3,5.0,5.0,5.3,38.7,48,56,39,27,32,48,48,56,44,1.5,7,168,213.0,0,240.3,232.7,213.2,240.8,234.0
1958-04-19,1958,4,19,1708,3,3.7,3.3,3.0,4.3,3.3,3.7,4.3,4.3,30.0,22,18,15,32,18,22,32,32,24,1.2,6,191,221.0,0,239.9,233.1,221.2,240.3,234.3
1958-04-20,1958,4,20,1708,4,3.0,3.7,3.7,1.7,2.7,2.7,2.7,3.7,23.7,15,22,22,6,12,12,12,22,15,0.9,4,192,226.0,0,239.5,233.5,226.2,240.0,234.7
1958-04-21,1958,4,21,1708,5,2.0,3.3,2.3,2.7,2.7,3.0,2.0,4.3,22.3,7,18,9,12,12,15,7,32,14,0.8,4,212,229.0,0,239.2,234.1,229.2,239.6,235.3
1958-04-22,1958,4,22,1708,6,2.3,2.3,2.3,2.3,1.0,1.3,1.3,0.3,13.3,9,9,9,9,4,5,5,2,6,0.3,1,212,237.0,0,239.0,234.7,237.2,239.4,235.9
1958-04-23,1958,4,23,1708,7,0.0,0.0,0.7,2.0,2.0,3.3,2.0,3.0,13.0,0,0,3,7,7,18,7,15,7,0.4,2,201,235.0,0,238.8,235.2,235.2,239.2,236.3
1958-04-24,1958,4,24,1708,8,3.3,4.0,3.7,2.0,2.0,3.3,1.7,2.7,22.7,18,27,22,7,7,18,6,12,15,0.8,4,181,244.0,0,238.8,235.5,244.2,239.2,236.6
1958-04-25,1958,4,25,1708,9,3.7,3.7,2.0,2.0,3.3,1.3,1.0,0.3,17.3,22,22,7,7,18,5,4,2,11,0.6,3,206,241.0,0,239.2,235.7,248.2,239.5,236.9
1958-04-26,1958,4,26,1708,10,0.3,0.3,1.0,1.0,2.7,4.7,4.3,2.3,16.7,2,2,4,4,12,39,32,9,13,0.7,3,182,245.0,0,239.7,235.9,245.2,240.0,237.1
1958-04-27,1958,4,27,1708,11,1.0,1.7,2.3,1.0,1.3,3.0,3.7,3.0,17.0,4,6,9,4,5,15,22,15,10,0.6,3,192,247.0,0,240.3,235.9,247.2,240.7,237.0
1958-04-28,1958,4,28,1708,12,3.3,4.0,3.3,3.3,4.0,3.7,4.0,4.7,30.3,18,27,18,18,27,22,27,39,24,1.2,6,198,258.0,0,240.7,235.9,258.3,241.0,237.0
1958-04-29,1958,4,29,1708,13,4.7,5.3,4.0,4.0,4.0,4.3,3.3,3.7,33.3,39,56,27,27,27,32,18,22,31,1.3,6,207,255.0,0,240.8,235.9,255.3,241.2,237.0
1958-04-30,1958,4,30,1708,14,4.3,4.3,4.0,3.3,3.3,4.3,4.3,4.7,32.7,32,32,27,18,18,32,32,39,29,1.3,6,208,265.0,0,241.1,236.1,265.3,241.4,237.2
1958-05-01,1958,5,1,1708,15,3.7,3.0,3.3,3.7,2.3,3.7,4.0,4.3,28.0,22,15,18,22,9,22,27,32,21,1.1,5,250,266.0,0,241.2,236.5,266.3,241.5,237.5
1958-05-02,1958,5,2,1708,16,3.0,4.0,2.7,2.0,0.7,1.3,2.7,1.7,18.0,15,27,12,7,3,5,12,6,11,0.6,3,246,276.0,0,240.8,237.0,276.3,241.1,238.1
1958-05-03,1958,5,3,1708,17,1.7,2.7,0.7,1.7,1.3,1.3,2.0,2.3,13.7,6,12,3,6,5,5,7,9,7,0.3,1,269,278.0,4,240.3,237.7,273.5,240.6,238.6
1958-05-04,1958,5,4,1708,18,2.7,2.3,3.0,1.7,1.7,1.3,0.7,2.7,16.0,12,9,15,6,6,5,3,12,8,0.5,2,268,280.0,0,239.6,238.3,280.3,239.9,239.2
1958-05-05,1958,5,5,1708,19,2.3,2.7,1.7,1.0,1.3,2.7,3.7,3.7,19.0,9,12,6,4,5,12,22,22,12,0.7,3,267,269.0,0,239.0,238.9,269.3,239.3,239.8
1958-05-06,1958,5,6,1708,20,3.3,2.7,2.3,1.7,1.3,1.3,1.3,1.0,15.0,18,12,9,6,5,5,5,4,8,0.4,2,223,263.0,0,238.0,239.6,263.3,238.2,240.4
1958-05-07,1958,5,7,1708,21,1.3,1.7,1.7,1.3,0.7,0.7,2.0,2.7,12.0,5,6,6,5,3,3,7,12,6,0.3,1,198,249.0,0,236.6,240.1,249.2,236.8,241.0
1958-05-08,1958,5,8,1708,22,1.7,1.7,2.0,1.7,3.3,2.7,2.7,3.7,19.3,6,6,7,6,18,12,12,22,11,0.6,3,177,236.0,0,235.2,240.8,236.2,235.4,241.6
1958-05-09,1958,5,9,1708,23,2.0,1.7,3.7,3.0,3.0,1.0,1.7,2.0,18.0,7,6,22,15,15,4,6,7,10,0.6,3,150,239.0,0,233.3,241.4,239.2,233.5,242.3
1958-05-10,1958,5,10,1708,24,3.0,2.7,2.7,4.0,3.7,4.0,4.0,3.3,27.3,15,12,12,27,22,27,27,18,20,1.0,5,181,209.0,0,231.4,241.8,209.2,231.6,242.6
1958-05-11,1958,5,11,1708,25,0.7,0.7,3.3,3.7,2.0,2.7,2.3,1.0,16.3,3,3,18,22,7,12,9,4,10,0.5,2,166,211.0,0,229.6,242.3,211.2,229.8,243.1
1958-05-12,1958,5,12,1708,26,0.3,0.3,2.0,1.3,2.0,4.0,4.3,4.3,18.7,2,2,7,5,7,27,32,32,14,0.8,4,172,209.0,0,227.9,242.8,209.2,228.1,243.5
1958-05-13,1958,5,13,1708,27,3.7,2.3,3.0,3.3,4.7,4.3,4.3,5.7,31.3,22,9,15,18,39,32,32,67,29,1.3,6,114,203.0,0,226.5,243.1,203.2,226.7,243.9
1958-05-14,1958,5,14,1709,1,5.7,4.3,5.0,3.7,4.7,3.7,4.3,4.7,36.0,67,32,48,22,39,22,32,39,38,1.4,6,103,194.0,0,225.4,243.3,194.2,225.6,244.1
1958-05-15,1958,5,15,1709,2,4.0,5.0,3.7,2.7,3.3,4.0,4.7,3.7,31.0,27,48,22,12,18,27,39,22,27,1.2,6,106,196.0,0,224.5,243.4,196.0,224.7,244.1
1958-05-16,1958,5,16,1709,3,4.0,3.3,2.7,2.3,3.0,4.0,2.7,2.0,24.0,27,18,12,9,15,27,12,7,16,0.9,4,110,194.0,0,223.7,243.2,194.0,223.9,243.9
1958-05-17,1958,5,17,1709,4,3.0,3.7,2.3,2.7,3.7,3.3,3.3,3.3,25.3,15,22,9,12,22,18,18,18,17,0.9,4,116,194.0,0,223.0,243.0,194.0,223.2,243.7
1958-05-18,1958,5,18,1709,5,4.3,2.7,2.7,3.3,3.0,3.7,3.0,3.0,25.7,32,12,12,18,15,22,15,15,18,1.0,5,123,197.0,0,222.5,243.0,197.0,222.6,243.6
1958-05-19,1958,5,19,1709,6,2.0,3.0,3.7,1.7,2.0,1.3,2.3,2.7,18.7,7,15,22,6,7,5,9,12,10,0.6,3,140,197.0,0,222.0,243.0,197.0,222.1,243.6
1958-05-20,1958,5,20,1709,7,1.7,1.0,0.7,1.3,1.3,0.7,1.0,2.0,9.7,6,4,3,5,5,3,4,7,5,0.2,1,132,197.0,0,221.6,243.0,197.0,221.7,243.6
1958-05-21,1958,5,21,1709,8,2.7,3.0,1.7,0.3,1.0,1.0,1.3,0.7,11.7,12,15,6,2,4,4,5,3,6,0.3,1,162,199.0,0,221.3,243.0,199.0,221.4,243.6
1958-05-22,1958,5,22,1709,9,1.0,0.7,0.7,1.3,2.3,2.0,0.7,1.3,10.0,4,3,3,5,9,7,3,5,5,0.2,1,165,199.0,0,221.3,242.9,199.0,221.4,243.5
1958-05-23,1958,5,23,1709,10,2.3,1.0,0.7,0.7,0.7,0.7,1.0,1.0,8.0,9,4,3,3,3,3,4,4,4,0.1,0,171,206.0,0,221.5,242.7,206.0,221.6,243.2
1958-05-24,1958,5,24,1709,11,0.0,0.3,0.3,1.0,1.3,0.7,0.3,0.3,4.3,0,2,2,4,5,3,2,2,2,0.0,0,199,211.0,0,222.0,242.4,211.0,222.2,243.0
1958-05-25,1958,5,25,1709,12,0.3,1.3,1.0,0.7,0.3,2.7,3.3,4.3,14.0,2,5,4,3,2,12,18,32,10,0.5,2,189,207.0,0,222.7,242.1,207.0,222.8,242.6
1958-05-26,1958,5,26,1709,13,4.0,3.3,3.0,4.3,6.7,5.7,3.3,4.0,34.3,27,18,15,32,111,67,18,27,39,1.4,6,170,210.0,0,223.3,241.6,210.0,223.5,242.1
1958-05-27,1958,5,27,1709,14,3.0,2.7,2.3,4.0,4.3,3.7,4.0,5.0,29.0,15,12,9,27,32,22,27,48,24,1.2,6,157,201.0,0,223.8,240.9,201.0,223.9,241.4
1958-05-28,1958,5,28,1709,15,4.7,3.7,3.0,1.7,2.7,2.7,3.3,3.3,25.0,39,22,15,6,12,12,18,18,18,1.0,5,160,202.0,0,224.1,240.3,202.0,224.3,240.8
1958-05-29,1958,5,29,1709,16,5.0,5.0,5.7,6.3,5.7,4.7,4.7,3.3,40.3,48,48,67,94,67,39,39,18,52,1.6,7,192,219.0,0,224.4,239.9,219.0,224.5,240.3
1958-05-30,1958,5,30,1709,17,3.3,3.3,2.7,2.0,2.0,2.3,1.3,3.3,20.3,18,18,12,7,7,9,5,18,12,0.7,3,178,213.0,0,224.3,239.5,213.0,224.4,240.0
1958-05-31,1958,5,31,1709,18,2.3,4.0,2.0,3.3,4.3,6.3,7.7,8.0,38.0,9,27,7,18,32,94,179,207,72,1.8,7,181,209.0,0,224.1,239.2,209.0,224.2,239.6
1958-06-01,1958,6,1,1709,19,7.7,6.3,5.7,3.3,2.7,4.0,5.0,4.3,39.0,179,94,67,18,12,27,48,32,60,1.7,7,200,219.0,0,223.8,239.0,219.0,223.9,239.4
1958-06-02,1958,6,2,1709,20,4.3,3.3,4.3,4.0,4.7,4.3,3.7,0.7,29.3,32,18,32,27,39,32,22,3,26,1.2,6,154,220.0,0,223.2,238.8,220.0,223.3,239.2
1958-06-03,1958,6,3,1709,21,0.7,1.3,1.3,1.7,2.0,2.7,1.3,0.7,11.7,3,5,5,6,7,12,5,3,6,0.3,1,183,227.0,0,222.7,238.8,227.0,222.7,239.2
1958-06-04,1958,6,4,1709,22,1.3,2.3,1.3,1.7,1.0,1.7,1.3,0.7,11.3,5,9,5,6,4,6,5,3,5,0.2,1,203,246.0,0,221.9,239.2,246.0,222.0,239.5
1958-06-05,1958,6,5,1709,23,0.7,1.3,1.7,1.3,2.7,3.7,1.3,1.3,14.0,3,5,6,5,12,22,5,5,8,0.4,2,206,256.0,0,221.1,239.7,256.0,221.1,240.0
1958-06-06,1958,6,6,1709,24,0.7,2.3,3.0,2.3,1.0,2.7,3.0,5.3,20.3,3,9,15,9,4,12,15,56,15,0.9,4,192,260.0,0,220.5,240.3,260.0,220.5,240.7
1958-06-07,1958,6,7,1709,25,7.7,7.0,6.3,7.0,4.0,3.3,3.7,2.7,41.7,179,132,94,132,27,18,22,12,77,1.8,7,185,238.0,0,219.8,240.7,238.0,219.8,241.0
1958-06-08,1958,6,8,1709,26,1.3,1.3,1.3,1.7,1.0,3.3,4.3,4.3,18.7,5,5,5,6,4,18,32,32,13,0.8,4,200,233.0,0,218.9,240.8,233.0,218.9,241.2
1958-06-09,1958,6,9,1709,27,5.0,2.3,3.7,3.3,3.7,3.7,4.7,6.0,32.3,48,9,22,18,22,22,39,80,32,1.3,6,202,252.0,0,218.3,241.1,252.0,218.3,241.4
1958-06-10,1958,6,10,1710,1,5.3,4.7,4.0,3.7,3.7,3.3,3.7,4.7,33.0,56,39,27,22,22,18,22,39,31,1.3,6,200,234.0,0,217.5,241.2,234.0,217.5,241.5
1958-06-11,1958,6,11,1710,2,3.3,4.0,2.7,3.3,3.3,3.3,3.3,3.3,26.7,18,27,12,18,18,18,18,18,18,1.0,5,193,235.0,0,216.8,240.8,235.0,216.8,241.1
1958-06-12,1958,6,12,1710,3,1.7,3.7,3.3,3.3,2.7,3.3,2.7,2.7,23.3,6,22,18,18,12,18,12,12,15,0.8,4,197,227.0,0,216.0,240.3,227.0,216.0,240.6
1958-06-13,1958,6,13,1710,4,2.3,3.0,2.3,1.3,0.7,2.0,3.0,2.3,17.0,9,15,9,5,3,7,15,9,9,0.5,2,178,220.0,0,215.2,239.6,220.0,215.3,239.9
1958-06-14,1958,6,14,1710,5,1.7,0.7,2.0,1.7,1.3,1.0,5.0,4.7,18.0,6,3,7,6,5,4,48,39,15,0.8,4,160,208.0,0,214.6,239.0,208.0,214.6,239.3
1958-06-15,1958,6,15,1710,6,3.0,4.7,5.3,4.3,2.3,2.0,2.0,0.7,24.3,15,39,56,32,9,7,7,3,21,1.1,5,132,197.0,0,214.2,238.0,197.0,214.3,238.2
